Resistance,Capacitance,Inductance,Quality factor
75.96178013,1.36E-15,8.30E-09,3.25E+01
73.95443441,1.34E-15,7.82E-09,3.27E+01
70.20391653,7.30E-16,7.29E-09,4.50E+01
90.47906541,1.41E-15,9.13E-09,2.81E+01
58.28509655,1.00E-15,7.51E-09,4.70E+01
72.58974084,1.02E-15,7.39E-09,3.71E+01
97.61901462,9.26E-16,7.47E-09,2.91E+01
100.8976336,6.57E-16,7.76E-09,3.41E+01
53.41692937,8.24E-16,8.45E-09,5.99E+01
40.8074996,1.02E-15,7.79E-09,6.77E+01
61.94830451,9.83E-16,8.81E-09,4.83E+01
58.636473,7.23E-16,7.38E-09,5.45E+01
95.45565181,9.80E-16,7.83E-09,2.96E+01
80.28323338,1.39E-15,8.22E-09,3.03E+01
135.3463356,8.80E-16,7.69E-09,2.18E+01
84.06046302,8.80E-16,7.72E-09,3.52E+01
77.967196,1.23E-15,8.64E-09,3.40E+01
91.86070659,8.72E-16,8.79E-09,3.46E+01
104.5356685,1.21E-15,7.92E-09,2.45E+01
115.4364145,7.12E-16,7.30E-09,2.77E+01
78.07466587,8.16E-16,8.34E-09,4.09E+01
87.53554673,7.01E-16,7.72E-09,3.79E+01
33.7147292,1.20E-15,9.04E-09,8.14E+01
116.2712644,1.11E-15,7.54E-09,2.24E+01
138.0737243,9.57E-16,8.07E-09,2.10E+01
89.77855581,1.86E-15,7.71E-09,2.27E+01
79.47164834,9.74E-16,8.71E-09,3.76E+01
140.1037551,1.05E-15,7.75E-09,1.94E+01
131.6973599,6.54E-16,8.55E-09,2.74E+01
105.2652069,6.90E-16,8.03E-09,3.24E+01
130.4740929,8.69E-16,8.05E-09,2.33E+01
69.28087961,1.43E-15,9.54E-09,3.73E+01
69.18321339,1.42E-15,9.47E-09,3.73E+01
54.91345934,9.96E-16,8.13E-09,5.20E+01
86.47787163,2.38E-16,9.37E-09,7.26E+01
69.47284098,9.74E-16,9.50E-09,4.50E+01
63.32428751,1.01E-15,9.87E-09,4.94E+01
78.46066395,1.14E-15,7.32E-09,3.23E+01
45.53982153,6.57E-16,8.81E-09,8.04E+01
99.2930835,9.88E-16,7.26E-09,2.73E+01
72.31658375,1.10E-15,9.26E-09,4.01E+01
112.5187043,1.09E-15,7.82E-09,2.38E+01
143.1201901,1.47E-15,8.55E-09,1.68E+01
79.0963493,1.48E-15,7.83E-09,2.91E+01
72.21355258,9.25E-16,9.78E-09,4.50E+01
149.0924756,4.83E-16,9.36E-09,2.95E+01
88.13120263,1.25E-15,7.50E-09,2.78E+01
94.98425019,9.05E-16,9.51E-09,3.41E+01
65.16430628,7.78E-16,9.79E-09,5.44E+01
85.69285217,1.31E-15,9.31E-09,3.11E+01
70.01662134,9.35E-16,7.29E-09,3.99E+01
118.6869957,1.29E-15,9.60E-09,2.30E+01
59.49400064,6.55E-16,7.28E-09,5.61E+01
97.95046492,1.23E-15,7.59E-09,2.54E+01
55.39716235,7.58E-16,8.27E-09,5.96E+01
46.84332784,7.54E-16,7.47E-09,6.72E+01
79.20355357,1.10E-15,8.98E-09,3.61E+01
56.52632334,1.15E-15,7.85E-09,4.62E+01
184.6971358,8.76E-16,7.88E-09,1.62E+01
77.12179479,1.32E-15,8.40E-09,3.27E+01
80.85625727,1.22E-15,7.36E-09,3.04E+01
146.744397,1.16E-15,8.16E-09,1.81E+01
88.83436558,1.64E-15,8.22E-09,2.52E+01
123.1389587,8.81E-16,8.28E-09,2.49E+01
94.93654877,1.03E-15,8.87E-09,3.09E+01
87.8040372,6.23E-16,8.26E-09,4.15E+01
107.2068103,9.12E-16,8.43E-09,2.84E+01
86.83525784,1.48E-15,1.04E-08,3.05E+01
55.13281587,9.16E-16,1.04E-08,6.11E+01
87.66477428,1.10E-15,7.80E-09,3.04E+01
50.47360055,1.06E-15,7.83E-09,5.39E+01
74.82936817,1.39E-15,7.41E-09,3.09E+01
76.92942634,6.89E-16,8.11E-09,4.46E+01
66.02532838,1.28E-15,7.59E-09,3.69E+01
33.60992478,1.26E-15,9.44E-09,8.14E+01
54.0770449,8.88E-16,8.00E-09,5.55E+01
77.9971998,8.80E-16,8.51E-09,3.99E+01
91.65395514,1.38E-15,8.30E-09,2.68E+01
106.7820924,1.32E-15,7.95E-09,2.30E+01
80.15161944,8.76E-16,7.74E-09,3.71E+01
92.56534876,1.09E-15,8.95E-09,3.10E+01
56.35174302,1.06E-15,7.59E-09,4.75E+01
53.59925795,1.11E-15,9.90E-09,5.57E+01
88.47307086,6.81E-16,8.69E-09,4.04E+01
49.19055231,8.38E-16,8.87E-09,6.61E+01
69.38682163,8.26E-16,8.10E-09,4.51E+01
72.69728332,8.36E-16,8.32E-09,4.34E+01
58.91468097,1.15E-15,7.40E-09,4.31E+01
63.25103871,9.24E-16,7.71E-09,4.57E+01
88.46225718,7.60E-16,8.57E-09,3.80E+01
63.60273249,9.51E-16,8.16E-09,4.61E+01
97.81296426,6.71E-16,8.14E-09,3.56E+01
94.89390258,1.30E-15,9.24E-09,2.81E+01
95.45631181,1.36E-15,7.41E-09,2.44E+01
72.19414929,1.03E-15,8.40E-09,3.96E+01
92.14921867,1.25E-15,8.49E-09,2.83E+01
123.4836896,1.29E-15,8.80E-09,2.12E+01
82.06124021,7.73E-16,7.46E-09,3.79E+01
70.24893273,8.67E-16,9.62E-09,4.74E+01
99.63577204,6.29E-16,8.66E-09,3.72E+01
83.51723998,1.12E-15,8.77E-09,3.35E+01
95.937088,1.12E-15,9.60E-09,3.05E+01
57.01484236,1.37E-15,8.46E-09,4.36E+01
57.66880027,1.15E-15,9.25E-09,4.92E+01
93.24107899,9.80E-16,7.50E-09,2.97E+01
78.94163041,7.61E-16,8.57E-09,4.25E+01
75.91435459,7.46E-16,8.66E-09,4.49E+01
124.7987478,1.10E-15,8.52E-09,2.23E+01
68.33738823,9.33E-16,8.85E-09,4.51E+01
65.84456774,8.83E-16,8.30E-09,4.65E+01
103.3197575,1.02E-15,8.40E-09,2.78E+01
149.3192496,8.36E-16,7.60E-09,2.02E+01
122.456367,9.21E-16,9.94E-09,2.68E+01
80.29120349,6.16E-16,7.48E-09,4.34E+01
87.89911668,8.85E-16,9.38E-09,3.70E+01
82.31429164,1.25E-15,8.15E-09,3.10E+01
81.70848459,7.59E-16,7.66E-09,3.89E+01
75.37774943,1.16E-15,7.85E-09,3.45E+01
153.9992294,5.96E-16,9.34E-09,2.57E+01
82.69886562,1.01E-15,9.41E-09,3.69E+01
80.53124496,8.95E-16,7.85E-09,3.68E+01
52.34925193,1.39E-15,8.00E-09,4.58E+01
77.8679389,1.41E-15,7.42E-09,2.95E+01
75.85129592,7.69E-16,8.32E-09,4.34E+01
110.6703087,9.25E-16,7.35E-09,2.55E+01
68.38219129,1.11E-15,8.14E-09,3.96E+01
72.48949863,7.98E-16,7.46E-09,4.22E+01
81.3661631,5.82E-16,7.67E-09,4.46E+01
103.0702783,1.22E-15,9.20E-09,2.66E+01
83.14587436,1.15E-15,7.61E-09,3.09E+01
77.04959814,8.13E-16,8.18E-09,4.12E+01
118.4007095,1.29E-15,7.60E-09,2.05E+01
89.48242725,1.00E-15,8.04E-09,3.17E+01
58.79976982,1.17E-15,9.67E-09,4.89E+01
112.2012954,6.68E-16,9.68E-09,3.39E+01
69.85448405,1.39E-15,9.27E-09,3.70E+01
87.67687792,9.36E-16,8.29E-09,3.39E+01
113.4255524,8.55E-16,7.81E-09,2.66E+01
112.2140771,9.41E-16,7.89E-09,2.58E+01
64.23336617,1.06E-15,7.58E-09,4.16E+01
76.33878771,9.11E-16,7.96E-09,3.87E+01
87.73636954,1.24E-15,7.57E-09,2.82E+01
68.26551959,6.23E-16,8.86E-09,5.52E+01
61.63011545,9.51E-16,1.03E-08,5.35E+01
63.27919564,9.89E-16,7.39E-09,4.32E+01
79.02648339,8.92E-16,1.01E-08,4.25E+01
156.8542485,9.39E-16,8.78E-09,1.95E+01
74.03804514,1.11E-15,8.89E-09,3.82E+01
132.0634294,1.07E-15,8.55E-09,2.14E+01
56.76457748,1.07E-15,8.11E-09,4.85E+01
79.35583877,8.63E-16,8.17E-09,3.88E+01
100.7446889,1.75E-15,7.68E-09,2.08E+01
62.91626939,8.99E-16,7.42E-09,4.57E+01
66.72321116,1.56E-15,9.29E-09,3.66E+01
65.96526152,1.69E-15,7.40E-09,3.17E+01
61.50666276,7.70E-16,8.35E-09,5.35E+01
67.51165477,1.28E-15,7.52E-09,3.59E+01
85.13429671,9.65E-16,7.88E-09,3.36E+01
81.91246378,4.55E-16,7.67E-09,5.01E+01
54.70106978,8.51E-16,9.04E-09,5.96E+01
65.48848412,6.30E-16,8.76E-09,5.70E+01
57.64959624,1.08E-15,7.79E-09,4.66E+01
146.6664403,9.67E-16,8.90E-09,2.07E+01
102.9458921,7.96E-16,9.87E-09,3.42E+01
81.71756473,6.64E-16,8.38E-09,4.35E+01
45.1722656,1.10E-15,7.78E-09,5.89E+01
99.81619173,1.11E-15,7.38E-09,2.58E+01
105.0938641,9.38E-16,7.39E-09,2.67E+01
110.2190415,1.00E-15,1.03E-08,2.91E+01
53.94771069,6.53E-16,9.03E-09,6.89E+01
105.5312526,1.39E-15,8.61E-09,2.36E+01
51.1836215,7.81E-16,8.64E-09,6.50E+01
51.7277631,5.55E-16,9.67E-09,8.07E+01
58.24752578,1.32E-15,8.15E-09,4.27E+01
69.50370609,5.38E-16,7.68E-09,5.43E+01
80.36133729,9.41E-16,8.59E-09,3.76E+01
77.62156602,1.02E-15,8.84E-09,3.79E+01
67.26241756,8.23E-16,9.90E-09,5.16E+01
76.97397821,1.33E-15,7.44E-09,3.07E+01
49.87954088,1.11E-15,8.22E-09,5.46E+01
81.76461872,1.05E-15,7.58E-09,3.29E+01
93.50062848,8.63E-16,7.69E-09,3.19E+01
53.75209243,1.34E-15,7.75E-09,4.47E+01
58.01187368,1.17E-15,8.40E-09,4.62E+01
101.7749704,1.19E-15,8.94E-09,2.69E+01
68.45445458,5.50E-16,9.21E-09,5.98E+01
192.1236995,9.11E-16,7.85E-09,1.53E+01
86.2987446,7.54E-16,1.03E-08,4.29E+01
90.65552021,6.37E-16,7.96E-09,3.90E+01
78.50201901,1.08E-15,7.85E-09,3.43E+01
49.20471345,1.40E-15,8.37E-09,4.97E+01
123.7471977,1.06E-15,7.64E-09,2.17E+01
72.48122042,1.15E-15,8.58E-09,3.77E+01
61.59257319,8.65E-16,7.41E-09,4.75E+01
58.10832898,8.03E-16,9.10E-09,5.79E+01
96.76613643,1.47E-15,8.79E-09,2.53E+01
107.3732091,1.09E-15,7.43E-09,2.43E+01
102.1991161,6.34E-16,1.00E-08,3.89E+01
88.33118108,9.09E-16,7.66E-09,3.29E+01
122.9748352,7.20E-16,8.30E-09,2.76E+01
90.70477538,6.30E-16,9.66E-09,4.32E+01
123.8990588,9.42E-16,8.80E-09,2.47E+01
63.34965802,1.12E-15,7.83E-09,4.17E+01
86.18715612,9.75E-16,7.48E-09,3.21E+01
50.56791499,1.16E-15,8.98E-09,5.50E+01
79.03583681,1.52E-15,8.37E-09,2.97E+01
89.9796781,1.27E-15,9.20E-09,2.99E+01
105.8271949,6.83E-16,1.05E-08,3.70E+01
124.3184153,1.06E-15,7.89E-09,2.19E+01
62.52112784,6.25E-16,9.36E-09,6.19E+01
112.6590074,6.26E-16,8.89E-09,3.34E+01
60.36156228,1.12E-15,7.40E-09,4.26E+01
97.66696177,1.02E-15,8.91E-09,3.03E+01
49.1219858,1.35E-15,7.44E-09,4.78E+01
42.21575034,9.39E-16,8.63E-09,7.18E+01
73.59791311,1.03E-15,1.04E-08,4.32E+01
62.76637054,1.03E-15,9.80E-09,4.92E+01
118.9000262,1.11E-15,8.46E-09,2.32E+01
88.09642784,1.33E-15,8.15E-09,2.81E+01
39.00904781,1.04E-15,7.42E-09,6.85E+01
58.03252877,6.82E-16,1.01E-08,6.63E+01
80.52875766,1.05E-15,8.16E-09,3.46E+01
82.81792271,1.44E-15,8.24E-09,2.89E+01
102.0891577,9.83E-16,8.15E-09,2.82E+01
38.01223101,1.07E-15,8.81E-09,7.55E+01
75.69426939,7.69E-16,8.99E-09,4.52E+01
92.60811,7.56E-16,8.34E-09,3.59E+01
65.14452096,1.23E-15,8.54E-09,4.04E+01
83.87802532,1.06E-15,8.41E-09,3.36E+01
60.94251861,7.83E-16,7.51E-09,5.08E+01
76.12267563,7.20E-16,8.31E-09,4.46E+01
71.56391114,8.31E-16,7.72E-09,4.26E+01
121.6494546,8.49E-16,1.02E-08,2.85E+01
75.36783841,1.01E-15,7.68E-09,3.66E+01
93.3164292,1.10E-15,7.42E-09,2.78E+01
69.45763086,8.89E-16,7.67E-09,4.23E+01
158.7103263,8.90E-16,7.96E-09,1.88E+01
98.411279,7.97E-16,7.68E-09,3.16E+01
80.1455889,1.17E-15,1.03E-08,3.69E+01
67.97019764,1.15E-15,8.00E-09,3.88E+01
71.54362766,1.09E-15,8.06E-09,3.80E+01
59.19222936,1.77E-15,8.79E-09,3.77E+01
62.9700688,8.16E-16,7.99E-09,4.97E+01
63.19241672,1.22E-15,7.90E-09,4.03E+01
92.00840656,8.73E-16,7.94E-09,3.28E+01
97.01634941,1.30E-15,8.17E-09,2.58E+01
66.07440221,1.14E-15,8.24E-09,4.07E+01
61.05659193,6.52E-16,7.80E-09,5.66E+01
138.5931975,9.08E-16,7.64E-09,2.09E+01
167.4579826,1.45E-15,8.22E-09,1.42E+01
87.02963373,9.72E-16,7.60E-09,3.21E+01
110.3296381,7.66E-16,8.28E-09,2.98E+01
88.63476458,9.53E-16,7.65E-09,3.20E+01
62.6543496,7.25E-16,8.30E-09,5.40E+01
91.67562396,1.08E-15,8.04E-09,2.98E+01
70.84653543,8.79E-16,8.45E-09,4.38E+01
69.10751304,6.99E-16,9.39E-09,5.30E+01
78.86354768,8.69E-16,9.35E-09,4.16E+01
56.75729162,9.61E-16,8.63E-09,5.28E+01
68.36402443,9.54E-16,7.98E-09,4.23E+01
79.98762901,1.25E-15,7.95E-09,3.15E+01
47.03389921,1.01E-15,7.75E-09,5.89E+01
60.93342101,7.37E-16,9.29E-09,5.83E+01
90.07698335,8.13E-16,1.04E-08,3.98E+01
70.76747316,1.02E-15,7.95E-09,3.94E+01
64.27293785,1.24E-15,7.80E-09,3.90E+01
102.3739175,1.31E-15,9.90E-09,2.69E+01
75.77278704,1.04E-15,9.05E-09,3.89E+01
100.4339839,4.42E-16,7.88E-09,4.21E+01
97.85751199,1.07E-15,7.94E-09,2.78E+01
100.4486227,1.22E-15,7.55E-09,2.48E+01
92.66032677,1.09E-15,7.84E-09,2.89E+01
46.49004,6.03E-16,8.27E-09,7.97E+01
94.70750625,1.02E-15,7.78E-09,2.92E+01
110.29198,8.91E-16,9.35E-09,2.94E+01
132.956142,1.03E-15,7.49E-09,2.03E+01
116.8288065,9.60E-16,8.42E-09,2.53E+01
84.23280134,1.07E-15,7.58E-09,3.16E+01
104.460335,1.26E-15,8.67E-09,2.51E+01
52.51218136,6.52E-16,9.77E-09,7.37E+01
65.99181933,7.39E-16,7.48E-09,4.82E+01
56.40426057,9.09E-16,9.26E-09,5.66E+01
81.07907366,1.50E-15,8.45E-09,2.93E+01
62.22217248,1.30E-15,7.80E-09,3.94E+01
95.14559657,1.24E-15,7.77E-09,2.63E+01
73.37900237,6.67E-16,9.37E-09,5.11E+01
75.34165062,1.28E-15,8.36E-09,3.39E+01
101.4732094,1.27E-15,8.83E-09,2.60E+01
112.5494513,7.86E-16,8.95E-09,3.00E+01
120.9055392,9.16E-16,9.28E-09,2.63E+01
59.40393741,1.12E-15,7.97E-09,4.49E+01
104.062177,1.14E-15,8.67E-09,2.65E+01
78.7678977,1.24E-15,1.04E-08,3.68E+01
77.92041899,7.28E-16,8.35E-09,4.35E+01
82.84167246,1.06E-15,7.61E-09,3.23E+01
89.51741984,1.24E-15,8.97E-09,3.01E+01
63.51888809,1.30E-15,7.78E-09,3.85E+01
115.8363203,1.05E-15,8.87E-09,2.51E+01
76.76285847,8.42E-16,7.69E-09,3.94E+01
92.04691324,5.37E-16,8.35E-09,4.28E+01
81.61142036,8.87E-16,8.36E-09,3.76E+01
92.71343228,6.35E-16,7.80E-09,3.78E+01
83.34117959,8.53E-16,8.66E-09,3.82E+01
88.43828982,1.15E-15,8.04E-09,2.99E+01
92.59890234,4.82E-16,8.34E-09,4.49E+01
51.92675867,1.18E-15,7.75E-09,4.94E+01
78.84457673,8.65E-16,8.02E-09,3.86E+01
73.82829233,7.75E-16,8.03E-09,4.36E+01
76.62733369,8.87E-16,9.34E-09,4.23E+01
58.68268932,1.12E-15,8.27E-09,4.63E+01
79.41865379,1.04E-15,8.24E-09,3.54E+01
75.22057715,8.85E-16,7.80E-09,3.95E+01
95.78133906,7.61E-16,8.74E-09,3.54E+01
86.19740934,1.14E-15,7.67E-09,3.01E+01
110.9531852,8.26E-16,7.78E-09,2.77E+01
80.069066,9.53E-16,7.96E-09,3.61E+01
73.26144126,9.88E-16,8.74E-09,4.06E+01
75.72954959,1.08E-15,8.04E-09,3.60E+01
63.4053885,6.46E-16,7.90E-09,5.52E+01
75.25047698,6.81E-16,8.18E-09,4.61E+01
70.65381328,1.06E-15,8.31E-09,3.96E+01
47.30708678,1.06E-15,7.72E-09,5.70E+01
71.67167168,1.05E-15,8.24E-09,3.91E+01
50.3819811,7.35E-16,1.05E-08,7.49E+01
67.08273275,7.01E-16,9.13E-09,5.38E+01
127.0390047,1.05E-15,1.00E-08,2.43E+01
86.57135306,9.28E-16,7.61E-09,3.31E+01
156.1056337,5.92E-16,1.01E-08,2.65E+01
90.68109116,9.73E-16,7.51E-09,3.06E+01
95.42834283,7.64E-16,7.52E-09,3.29E+01
58.04744247,1.13E-15,7.79E-09,4.52E+01
119.0582803,1.15E-15,8.52E-09,2.29E+01
95.15301144,1.48E-15,1.03E-08,2.78E+01
54.46319213,1.02E-15,7.53E-09,4.99E+01
109.2967197,1.33E-15,7.86E-09,2.22E+01
223.8558728,1.21E-15,9.00E-09,1.22E+01
51.98930519,7.76E-16,9.64E-09,6.78E+01
115.5068731,9.47E-16,1.03E-08,2.86E+01
127.9678775,1.18E-15,1.00E-08,2.28E+01
118.3767352,1.13E-15,8.61E-09,2.33E+01
118.5031395,1.08E-15,7.55E-09,2.23E+01
79.58519069,8.54E-16,7.67E-09,3.77E+01
78.35401613,9.25E-16,8.85E-09,3.95E+01
78.11291166,1.59E-15,7.93E-09,2.86E+01
86.33504557,1.09E-15,7.53E-09,3.04E+01
69.7737624,8.27E-16,7.58E-09,4.34E+01
149.7374353,1.22E-15,7.86E-09,1.69E+01
94.23240731,1.26E-15,7.69E-09,2.62E+01
60.37280088,4.45E-16,7.52E-09,6.81E+01
58.24137012,7.43E-16,8.04E-09,5.65E+01
104.8962786,7.45E-16,7.61E-09,3.05E+01
93.1727209,1.24E-15,9.48E-09,2.97E+01
79.81932719,8.89E-16,8.33E-09,3.84E+01
92.05673536,5.44E-16,9.50E-09,4.54E+01
59.01831458,9.78E-16,1.01E-08,5.44E+01
84.61914382,9.21E-16,8.44E-09,3.58E+01
85.47442535,8.63E-16,9.60E-09,3.90E+01
59.26274627,7.26E-16,8.42E-09,5.75E+01
92.54296266,1.48E-15,7.55E-09,2.44E+01
124.6201388,1.32E-15,8.32E-09,2.01E+01
81.2861985,1.01E-15,7.68E-09,3.39E+01
88.28633792,1.13E-15,8.69E-09,3.14E+01
81.81362386,1.17E-15,8.20E-09,3.24E+01
112.2687755,1.02E-15,9.35E-09,2.70E+01
114.6994138,1.01E-15,8.16E-09,2.48E+01
90.85909488,9.05E-16,8.83E-09,3.44E+01
84.91316136,9.93E-16,8.22E-09,3.39E+01
55.7691764,7.00E-16,9.70E-09,6.67E+01
98.38004852,5.05E-16,8.11E-09,4.07E+01
75.38281559,7.98E-16,1.06E-08,4.84E+01
135.7860673,1.07E-15,8.02E-09,2.02E+01
94.78083446,8.17E-16,9.15E-09,3.53E+01
86.69272642,5.01E-16,9.78E-09,5.10E+01
69.61193138,1.11E-15,8.10E-09,3.88E+01
60.76723271,7.83E-16,1.06E-08,6.04E+01
142.6040659,6.24E-16,8.02E-09,2.51E+01
97.71817597,1.48E-15,7.60E-09,2.32E+01
107.9139133,9.45E-16,8.25E-09,2.74E+01
68.01138788,9.88E-16,8.93E-09,4.42E+01
74.39056217,6.06E-16,9.70E-09,5.38E+01
57.6417133,1.59E-15,8.87E-09,4.10E+01
86.39928646,8.32E-16,8.33E-09,3.66E+01
164.5566464,9.44E-16,1.01E-08,1.98E+01
108.3993256,1.14E-15,8.43E-09,2.51E+01
44.48511052,1.06E-15,7.75E-09,6.08E+01
84.37099317,1.00E-15,9.46E-09,3.65E+01
77.29996442,1.61E-15,7.63E-09,2.82E+01
65.19185567,6.77E-16,8.12E-09,5.31E+01
57.20844558,7.10E-16,7.84E-09,5.81E+01
93.80559664,1.02E-15,7.57E-09,2.91E+01
68.08390728,7.65E-16,8.47E-09,4.89E+01
89.68677793,1.05E-15,8.30E-09,3.13E+01
83.49462609,8.96E-16,9.44E-09,3.89E+01
156.1546935,7.30E-16,8.00E-09,2.12E+01
90.41822838,7.97E-16,8.13E-09,3.53E+01
89.10941813,7.09E-16,9.94E-09,4.20E+01
63.53258959,8.71E-16,9.44E-09,5.18E+01
87.77464869,8.83E-16,7.98E-09,3.42E+01
76.48546671,1.03E-15,7.92E-09,3.63E+01
63.35689598,6.89E-16,1.02E-08,6.07E+01
44.48403971,8.51E-16,8.92E-09,7.28E+01
84.13028415,1.07E-15,8.23E-09,3.30E+01
76.96433194,6.96E-16,9.01E-09,4.67E+01
71.96841664,9.39E-16,7.98E-09,4.05E+01
72.07622827,5.18E-16,7.73E-09,5.36E+01
95.59093677,1.12E-15,7.80E-09,2.76E+01
53.62172239,8.14E-16,8.24E-09,5.93E+01
77.20056244,1.09E-15,8.40E-09,3.60E+01
60.68422195,9.23E-16,1.07E-08,5.60E+01
68.21346761,1.24E-15,7.79E-09,3.67E+01
46.96782715,9.08E-16,8.29E-09,6.43E+01
86.20631432,9.10E-16,7.58E-09,3.35E+01
65.52291768,1.34E-15,8.40E-09,3.82E+01
69.99195788,1.14E-15,8.36E-09,3.87E+01
44.48715165,7.37E-16,7.59E-09,7.21E+01
64.38836607,5.03E-16,8.74E-09,6.47E+01
134.9233279,5.20E-16,8.48E-09,2.99E+01
56.95478129,1.20E-15,8.51E-09,4.67E+01
40.40838048,7.68E-16,8.50E-09,8.23E+01
85.92207152,9.20E-16,7.74E-09,3.37E+01
82.84418909,1.38E-15,9.39E-09,3.15E+01
62.6258455,5.34E-16,9.29E-09,6.66E+01
75.86659349,1.18E-15,9.43E-09,3.73E+01
115.7396761,1.20E-15,9.22E-09,2.39E+01
76.3830634,1.38E-15,8.86E-09,3.32E+01
54.42232551,1.14E-15,8.58E-09,5.04E+01
89.6007286,1.38E-15,7.95E-09,2.68E+01
120.5874523,5.92E-16,8.44E-09,3.13E+01
80.59485445,1.38E-15,9.47E-09,3.25E+01
114.1867088,9.52E-16,7.80E-09,2.51E+01
55.66556338,1.16E-15,8.46E-09,4.85E+01
52.73824751,6.72E-16,8.85E-09,6.88E+01
91.9193916,1.07E-15,7.93E-09,2.96E+01
69.35233908,9.13E-16,7.97E-09,4.26E+01
81.33606316,6.40E-16,8.31E-09,4.43E+01
59.13548438,1.09E-15,7.80E-09,4.52E+01
71.41950943,1.30E-15,9.77E-09,3.84E+01
89.4662882,1.11E-15,7.90E-09,2.98E+01
59.49898055,9.70E-16,7.76E-09,4.75E+01
135.087462,6.64E-16,7.61E-09,2.51E+01
84.92211719,7.96E-16,8.53E-09,3.85E+01
33.97684872,1.24E-15,7.71E-09,7.34E+01
69.60526016,4.89E-16,9.53E-09,6.34E+01
107.3067427,7.12E-16,9.17E-09,3.34E+01
100.9684906,1.25E-15,7.80E-09,2.47E+01
110.6522555,1.09E-15,1.03E-08,2.78E+01
122.1144603,1.55E-15,7.73E-09,1.83E+01
142.5111435,7.68E-16,8.41E-09,2.32E+01
161.6194915,1.02E-15,8.77E-09,1.81E+01
51.28044467,1.47E-15,9.62E-09,4.99E+01
78.99744568,1.22E-15,8.50E-09,3.34E+01
85.86526815,1.19E-15,9.04E-09,3.21E+01
98.02057257,1.38E-15,9.47E-09,2.67E+01
78.9839326,1.10E-15,8.49E-09,3.52E+01
90.06363732,1.19E-15,8.81E-09,3.02E+01
87.91239984,1.57E-15,8.10E-09,2.58E+01
71.91361216,1.34E-15,7.75E-09,3.34E+01
82.83804478,8.36E-16,7.88E-09,3.71E+01
77.90666016,7.35E-16,8.76E-09,4.43E+01
54.09422262,1.07E-15,9.73E-09,5.57E+01
94.46377068,1.63E-15,9.43E-09,2.55E+01
81.41961863,1.34E-15,8.55E-09,3.10E+01
30.20353376,8.79E-16,7.81E-09,9.87E+01
105.56238,9.88E-16,9.00E-09,2.86E+01
72.6085366,9.06E-16,1.06E-08,4.70E+01
78.28638806,8.60E-16,1.04E-08,4.45E+01
75.60430244,5.52E-16,8.25E-09,5.11E+01
85.9767736,8.07E-16,9.54E-09,4.00E+01
89.97013911,7.78E-16,8.46E-09,3.66E+01
85.19528854,1.27E-15,8.67E-09,3.07E+01
59.21584962,8.66E-16,8.12E-09,5.17E+01
29.93548533,7.92E-16,7.64E-09,1.04E+02
76.42768867,1.05E-15,1.07E-08,4.18E+01
104.7241416,9.88E-16,1.06E-08,3.13E+01
44.89138772,1.06E-15,8.03E-09,6.13E+01
58.67894567,1.43E-15,7.85E-09,3.99E+01
56.29849061,6.13E-16,8.25E-09,6.52E+01
69.63188429,1.10E-15,8.00E-09,3.87E+01
99.1968594,7.05E-16,7.94E-09,3.38E+01
61.57820295,1.02E-15,9.03E-09,4.83E+01
55.39912958,1.21E-15,9.73E-09,5.12E+01
107.1683104,4.83E-16,9.17E-09,4.07E+01
77.97780792,8.86E-16,8.34E-09,3.93E+01
90.84161338,7.20E-16,8.74E-09,3.84E+01
141.8893566,1.01E-15,8.91E-09,2.09E+01
58.21140506,7.79E-16,9.09E-09,5.87E+01
53.26949909,1.26E-15,9.13E-09,5.05E+01
81.7382631,1.04E-15,8.46E-09,3.49E+01
219.7441073,9.37E-16,8.91E-09,1.40E+01
83.7525474,1.01E-15,8.08E-09,3.38E+01
95.77805766,4.24E-16,8.64E-09,4.71E+01
63.77013673,1.14E-15,8.22E-09,4.21E+01
91.08351963,7.04E-16,7.69E-09,3.63E+01
56.29471545,8.21E-16,8.39E-09,5.68E+01
67.71500994,8.90E-16,9.49E-09,4.82E+01
76.09803758,1.05E-15,7.70E-09,3.56E+01
89.67656417,1.18E-15,7.64E-09,2.84E+01
91.17695103,8.56E-16,9.08E-09,3.57E+01
90.25257857,1.07E-15,8.26E-09,3.08E+01
101.0831875,1.06E-15,7.79E-09,2.68E+01
77.71231417,1.06E-15,8.59E-09,3.66E+01
124.6410499,7.65E-16,1.03E-08,2.94E+01
56.19563084,1.22E-15,1.08E-08,5.28E+01
79.56429655,6.65E-16,7.68E-09,4.27E+01
100.1114761,3.87E-16,8.15E-09,4.58E+01
82.34506142,1.26E-15,7.93E-09,3.05E+01
94.73312535,1.49E-15,9.07E-09,2.60E+01
67.59627227,7.12E-16,9.07E-09,5.28E+01
72.03924577,9.23E-16,7.88E-09,4.06E+01
85.85613031,8.25E-16,9.54E-09,3.96E+01
55.59820627,1.05E-15,7.95E-09,4.95E+01
110.5463908,1.70E-15,7.91E-09,1.95E+01
115.4951771,3.13E-16,9.16E-09,4.68E+01
74.38347621,7.25E-16,8.57E-09,4.62E+01
121.7009334,1.40E-15,9.49E-09,2.14E+01
50.98259775,1.29E-15,9.04E-09,5.19E+01
90.61188533,1.37E-15,1.02E-08,3.02E+01
85.88867969,6.43E-16,7.86E-09,4.07E+01
