Wire-Length,Wire-Width,Temperature,Resistance
4.29E-06,1.47E-07,33.87332953,46.59967676
4.69E-06,1.11E-07,68.98279315,73.62866823
4.73E-06,1.04E-07,64.35754576,69.27438141
3.75E-06,7.80E-08,79.86882316,78.46642896
4.01E-06,1.03E-07,62.26995073,65.93069679
3.81E-06,5.55E-08,53.49561267,114.3556743
6.92E-06,7.55E-08,56.93736983,146.6556853
3.03E-06,8.21E-08,48.31497511,53.47169335
6.79E-06,8.94E-08,50.41059971,120.5604187
5.50E-06,1.14E-07,21.25051034,74.16122538
3.92E-06,1.16E-07,62.99891472,54.39672446
5.39E-06,1.39E-07,46.82294788,60.49958396
5.22E-06,8.52E-08,53.98350907,101.1236824
5.37E-06,9.56E-08,47.05768072,94.18595763
6.13E-06,1.43E-07,40.60417193,67.62562131
4.31E-06,1.04E-07,25.81487244,60.28640424
2.94E-06,1.14E-07,33.20563688,42.3531471
4.27E-06,1.10E-07,35.65621217,54.26308564
5.07E-06,1.43E-07,28.32656193,51.79424028
5.22E-06,8.87E-08,40.12125309,89.7898671
5.59E-06,8.65E-08,59.62106363,108.1565255
5.96E-06,8.43E-08,57.74758238,120.2702872
5.31E-06,8.97E-08,61.53614307,102.530759
5.69E-06,9.80E-08,71.81308735,105.6850588
4.02E-06,8.63E-08,63.01482184,85.07343189
5.03E-06,9.74E-08,38.89294115,76.4615576
4.73E-06,4.73E-08,33.82725947,156.9935842
3.99E-06,9.68E-08,66.17715642,70.80753082
5.69E-06,1.10E-07,33.63235827,77.10794884
4.65E-06,9.30E-08,48.576239,70.17094034
4.10E-06,1.01E-07,54.96418782,66.55885625
5.60E-06,1.03E-07,53.98200648,86.6235044
3.65E-06,8.00E-08,58.78075512,70.43326944
3.85E-06,8.11E-08,58.28123375,81.99261307
4.80E-06,1.07E-07,31.00820717,67.92336177
5.05E-06,1.20E-07,53.58637356,67.11429769
4.58E-06,1.09E-07,70.93864734,71.31423346
5.85E-06,7.98E-08,59.88419745,119.9837321
4.33E-06,1.23E-07,54.26655004,52.43027038
3.71E-06,9.21E-08,79.45043553,66.69680062
4.14E-06,1.22E-07,74.91594175,62.75494404
4.71E-06,9.52E-08,51.3321807,75.36078246
6.40E-06,9.46E-08,43.4167027,102.8590107
5.90E-06,1.22E-07,57.91646166,77.89009967
3.97E-06,1.01E-07,43.00731481,58.73390312
4.46E-06,1.03E-07,64.34432332,72.30226081
5.71E-06,1.23E-07,59.25370128,77.93808256
4.35E-06,1.16E-07,60.29669061,58.79881159
4.46E-06,1.06E-07,42.23727294,62.17529398
3.77E-06,9.31E-08,41.94579481,59.71097327
4.41E-06,1.04E-07,43.9888867,63.09088584
5.50E-06,9.62E-08,36.47052774,91.18143991
6.98E-06,1.08E-07,42.08278276,103.2502021
6.50E-06,1.07E-07,17.79633213,85.91597218
4.43E-06,8.87E-08,64.25201818,93.18495582
5.56E-06,8.36E-08,68.05139442,122.9015072
4.32E-06,9.55E-08,55.31613614,69.00209124
2.65E-06,1.49E-07,54.10019745,27.01581937
4.64E-06,1.26E-07,49.77043644,56.34436803
5.06E-06,1.25E-07,45.82857147,60.78625408
5.55E-06,1.28E-07,77.4970098,82.32426557
4.04E-06,1.17E-07,52.42058344,53.59507823
6.82E-06,9.81E-08,55.83972426,118.2603746
4.75E-06,1.20E-07,64.11475629,66.89986515
7.49E-06,9.11E-08,46.8207255,124.0934966
5.03E-06,8.42E-08,47.31282354,94.87664438
3.96E-06,9.51E-08,40.36866116,66.95639547
4.25E-06,1.22E-07,55.84663766,49.30139763
3.69E-06,6.89E-08,58.95812607,83.53081506
3.83E-06,1.14E-07,47.90652621,57.40720533
4.56E-06,1.15E-07,51.45145187,64.81011184
4.94E-06,1.06E-07,48.02479893,72.80157849
5.73E-06,1.19E-07,47.59204792,76.72227258
7.27E-06,1.29E-07,33.925602,91.27940756
5.14E-06,1.10E-07,61.97492193,74.66823314
3.99E-06,7.90E-08,47.67706636,82.42626202
4.47E-06,9.88E-08,32.80586355,67.13598837
4.92E-06,9.02E-08,58.25057814,85.247248
3.80E-06,1.24E-07,45.80836354,49.92982414
5.75E-06,1.26E-07,43.90106766,77.57015204
6.00E-06,8.84E-08,48.19183249,107.2290785
4.75E-06,1.01E-07,63.89241375,85.04547945
5.72E-06,9.76E-08,53.70877304,91.70911951
3.72E-06,1.02E-07,45.70572144,60.14482982
1.85E-06,1.02E-07,46.90605107,31.76255978
8.09E-06,8.97E-08,36.06900495,129.8010498
4.20E-06,1.03E-07,34.11693035,63.52110312
5.29E-06,1.14E-07,78.30081777,79.64898217
5.29E-06,7.23E-08,62.91763974,124.7936836
4.59E-06,8.94E-08,54.18061714,97.94039801
3.00E-06,1.05E-07,57.50309215,43.93527793
5.39E-06,1.02E-07,45.6782548,81.2836201
3.15E-06,1.08E-07,42.47231839,46.69813955
5.92E-06,6.05E-08,48.32055701,155.959295
5.59E-06,9.69E-08,40.27499834,92.43470855
4.83E-06,1.18E-07,47.87146766,71.1459283
6.73E-06,9.70E-08,60.62985023,115.3729991
5.22E-06,8.39E-08,52.98043376,93.95603854
5.23E-06,7.42E-08,51.79817068,107.874605
5.39E-06,8.09E-08,30.15427277,90.5022556
6.72E-06,7.53E-08,43.76684338,142.8653648
5.80E-06,1.07E-07,54.86326793,93.07974641
4.82E-06,7.92E-08,47.78012201,106.1174877
4.95E-06,6.81E-08,56.10546825,114.0026319
4.92E-06,7.03E-08,57.59580908,125.7122634
5.90E-06,1.19E-07,52.45721154,79.1994983
5.29E-06,1.11E-07,39.98543772,74.19174618
3.25E-06,8.73E-08,64.06160122,60.27253
5.28E-06,9.26E-08,62.72720037,96.79665976
4.79E-06,9.92E-08,59.45282578,78.62583323
6.57E-06,9.52E-08,40.72919193,123.0334456
5.40E-06,1.07E-07,66.68120394,85.90259072
4.13E-06,1.37E-07,46.33760713,42.92244808
3.93E-06,7.84E-08,51.40604723,79.57904785
5.82E-06,1.17E-07,64.03845953,78.48640984
4.34E-06,9.97E-08,69.18260949,72.97153678
5.52E-06,1.03E-07,46.72317413,84.40205704
3.06E-06,1.21E-07,48.26992124,40.93713577
4.28E-06,1.09E-07,44.41956863,64.77962042
3.56E-06,1.17E-07,51.28945265,47.14335778
4.95E-06,7.94E-08,53.57220511,99.76543368
3.15E-06,7.79E-08,81.38533649,70.79395138
5.64E-06,1.08E-07,57.36136765,83.91865222
2.95E-06,8.08E-08,53.35937906,54.93757337
4.43E-06,8.87E-08,58.49692455,80.66572104
3.91E-06,9.98E-08,43.5273883,60.69789853
3.19E-06,8.02E-08,50.72639169,81.6350816
6.13E-06,1.02E-07,48.72656646,104.7076151
4.87E-06,9.79E-08,56.66790362,76.42249561
4.11E-06,1.27E-07,42.001401,49.42079662
5.91E-06,1.05E-07,48.03066915,90.67409553
4.18E-06,1.24E-07,36.04873145,49.8573305
4.51E-06,1.02E-07,49.70951062,64.87715449
5.28E-06,1.17E-07,46.1784717,73.45695795
3.13E-06,9.78E-08,45.49673616,44.88225715
5.24E-06,6.84E-08,62.49157727,137.3494051
4.25E-06,1.18E-07,38.69468093,52.8902845
5.18E-06,1.09E-07,26.18156523,64.09037049
5.49E-06,9.84E-08,68.15962868,98.93652586
4.48E-06,1.23E-07,54.75548231,57.95568238
5.43E-06,9.92E-08,62.44405395,80.53051009
4.84E-06,1.04E-07,52.59401464,82.80246117
4.31E-06,1.14E-07,41.89109792,55.65863068
4.53E-06,8.22E-08,41.47175057,80.26736157
4.41E-06,7.79E-08,17.14987602,82.79866626
5.66E-06,1.24E-07,63.7892989,89.48029132
5.17E-06,9.07E-08,63.5812539,100.8303376
5.95E-06,9.01E-08,33.15186597,88.31343891
6.08E-06,1.16E-07,55.77074594,93.11930635
4.86E-06,8.32E-08,82.56873476,102.2785245
4.94E-06,1.18E-07,76.76250699,68.68858609
5.11E-06,1.05E-07,66.91500176,85.77006111
4.49E-06,1.07E-07,38.32956655,69.46114903
4.48E-06,8.77E-08,54.71391786,83.19392785
3.33E-06,9.34E-08,54.40003063,59.7930794
5.57E-06,1.20E-07,41.20911856,68.58173275
4.80E-06,8.02E-08,60.48330901,108.3747314
4.08E-06,1.12E-07,60.13109887,60.06992632
4.18E-06,1.26E-07,57.13155541,53.91671068
6.48E-06,9.76E-08,64.18322374,115.0001892
4.52E-06,1.05E-07,80.74641256,70.71340311
5.81E-06,9.72E-08,58.93837526,106.1246617
3.31E-06,9.73E-08,52.58036069,55.29525934
3.73E-06,5.00E-08,33.63527743,114.1481882
5.13E-06,8.42E-08,37.6206976,96.52564113
7.29E-06,1.13E-07,32.50347674,99.02246395
5.88E-06,1.08E-07,50.78689259,95.5996085
3.74E-06,6.52E-08,44.50243422,95.21637413
5.88E-06,1.24E-07,40.00673159,73.6906025
3.37E-06,8.78E-08,32.21833878,55.32128909
3.11E-06,8.71E-08,54.28668544,65.92850315
4.92E-06,8.99E-08,61.88403885,91.12770028
4.46E-06,9.01E-08,42.26152406,74.62992554
4.50E-06,9.92E-08,65.52607572,79.6335376
4.51E-06,1.00E-07,47.66805341,74.11779607
3.83E-06,1.14E-07,63.268631,53.55447029
6.05E-06,7.26E-08,61.58758574,147.8792772
4.60E-06,1.03E-07,58.24730526,71.74958596
4.89E-06,1.29E-07,30.30533363,59.31671517
7.81E-06,9.99E-08,54.02321959,136.4695524
4.76E-06,1.01E-07,35.00503707,73.35179747
4.42E-06,7.77E-08,71.86289689,104.228277
4.10E-06,1.12E-07,50.08743791,56.57438599
3.86E-06,8.25E-08,50.68986713,77.56322949
3.16E-06,7.73E-08,49.88592496,75.05811603
6.23E-06,1.11E-07,67.0570764,90.88547681
5.28E-06,8.99E-08,57.8846277,100.799411
4.62E-06,1.07E-07,47.11876672,68.71315732
6.13E-06,1.00E-07,74.0350135,105.2800503
5.08E-06,1.26E-07,69.7234216,67.13435631
7.11E-06,1.18E-07,31.46153263,93.24326921
4.75E-06,9.10E-08,54.23161891,90.71791765
7.26E-06,9.83E-08,14.98046876,98.8686845
4.60E-06,1.01E-07,53.16618211,67.32743661
7.17E-06,9.71E-08,28.38161042,112.6948109
4.69E-06,8.13E-08,48.92448679,90.09593366
6.06E-06,1.03E-07,30.54357649,93.16791018
4.50E-06,1.21E-07,49.84167721,61.68357102
6.01E-06,9.39E-08,65.23156478,110.4356956
3.16E-06,1.04E-07,45.36277546,41.70596539
4.74E-06,9.29E-08,62.85335232,84.64904379
5.60E-06,8.48E-08,82.18415536,113.0603934
5.19E-06,1.09E-07,43.51473828,74.64721495
5.85E-06,1.08E-07,38.90461184,91.34931559
5.93E-06,1.08E-07,39.84481213,84.04936423
4.90E-06,8.22E-08,42.49282137,95.23300299
4.85E-06,1.21E-07,57.65015918,67.1919239
5.58E-06,1.33E-07,60.83178232,75.54604195
4.84E-06,8.64E-08,50.55334544,84.07282647
4.46E-06,1.30E-07,58.82044868,51.32638455
6.60E-06,1.30E-07,40.72208018,72.85783569
4.69E-06,9.71E-08,61.71207355,76.30035315
2.88E-06,1.20E-07,40.04572538,39.39689081
3.44E-06,1.17E-07,74.20928525,56.42664477
6.49E-06,8.99E-08,47.70156762,103.7515143
6.27E-06,1.17E-07,50.53801031,89.25510574
3.96E-06,8.15E-08,35.09357128,80.80016917
6.34E-06,9.25E-08,26.22443149,100.3152153
6.48E-06,1.20E-07,43.83009371,86.3625066
5.59E-06,1.21E-07,66.23416255,77.57258365
3.21E-06,7.67E-08,73.11481547,72.15629724
5.91E-06,1.10E-07,44.12733648,83.41228811
5.42E-06,7.82E-08,53.91800363,107.2945042
5.68E-06,7.77E-08,47.50819359,113.1381862
5.55E-06,6.96E-08,47.28206982,124.094654
4.19E-06,1.27E-07,69.18126312,57.32914144
5.67E-06,1.13E-07,27.56421979,69.95947808
5.37E-06,9.69E-08,54.96473319,86.81696838
5.91E-06,1.24E-07,37.30711679,66.91175435
2.53E-06,9.33E-08,49.54984307,51.53786855
4.10E-06,1.05E-07,40.27411515,60.77033227
3.68E-06,8.79E-08,53.02494709,68.16595122
6.48E-06,1.25E-07,28.76831115,69.54750432
3.85E-06,1.12E-07,43.50041503,51.90802562
5.07E-06,8.98E-08,62.58660837,88.66211195
5.37E-06,1.22E-07,62.10360427,71.47922077
5.86E-06,6.30E-08,48.44471372,129.0813786
4.89E-06,9.84E-08,75.08130801,85.49094421
4.22E-06,7.40E-08,31.65665346,101.2644838
5.34E-06,1.07E-07,50.72995256,86.40059803
4.51E-06,1.08E-07,53.55767908,63.21097793
4.98E-06,1.21E-07,64.80502462,71.36346698
4.56E-06,1.03E-07,38.74254891,67.10854166
4.25E-06,9.30E-08,65.99104955,78.52890248
4.42E-06,1.03E-07,65.15359857,75.94849627
4.47E-06,1.11E-07,45.45565299,62.74925635
6.56E-06,9.72E-08,38.80442197,107.0220692
5.12E-06,7.93E-08,57.89529015,95.8990465
3.84E-06,9.17E-08,59.84105392,67.476833
6.49E-06,9.78E-08,48.28649543,101.4351049
4.74E-06,9.61E-08,53.85754677,83.16842742
5.30E-06,9.71E-08,51.07006179,82.50366507
4.15E-06,8.52E-08,55.94311893,73.1038571
3.77E-06,8.97E-08,54.7714126,68.05939315
4.81E-06,7.87E-08,57.81917869,104.9534757
5.28E-06,7.39E-08,40.54375027,99.48043005
4.97E-06,1.05E-07,35.92360282,74.8644616
4.65E-06,7.35E-08,57.38407156,110.7359371
3.91E-06,1.02E-07,58.61656024,62.20084352
4.42E-06,9.38E-08,50.33053542,75.36436821
4.22E-06,1.23E-07,57.62389125,59.32100411
3.91E-06,1.04E-07,22.5979826,56.79041155
5.36E-06,1.16E-07,58.05820429,75.28851125
4.61E-06,8.00E-08,40.07786397,93.52925054
7.03E-06,1.01E-07,33.13267522,97.48646756
6.49E-06,9.99E-08,35.76694454,96.67139982
5.19E-06,1.13E-07,58.51747123,76.04330305
5.14E-06,1.25E-07,57.19618856,65.6618957
5.92E-06,9.52E-08,80.67732468,107.5034366
5.04E-06,8.51E-08,59.04401456,92.54545017
3.86E-06,7.43E-08,42.9308251,83.0967566
6.21E-06,1.03E-07,63.22736457,117.9740558
4.84E-06,8.50E-08,44.40321047,103.5183966
5.11E-06,1.20E-07,46.76660566,67.04823563
4.27E-06,1.09E-07,47.84949099,61.27184221
5.05E-06,9.20E-08,32.7446018,76.90529189
6.21E-06,1.09E-07,39.46088742,87.83835745
3.52E-06,6.72E-08,34.86304688,82.89472526
3.82E-06,1.08E-07,59.63246615,62.88635115
3.61E-06,7.85E-08,44.51679489,79.90605852
5.96E-06,1.04E-07,35.86954786,97.63491821
4.05E-06,9.40E-08,45.94052919,73.25014452
6.64E-06,9.25E-08,30.33879448,101.6660253
6.46E-06,1.17E-07,41.68977913,89.69339879
5.04E-06,1.13E-07,35.30817223,62.85743961
3.68E-06,1.20E-07,65.65969387,48.77751501
4.17E-06,1.18E-07,71.63472223,56.85292659
4.35E-06,9.35E-08,33.30803281,71.66204383
5.03E-06,8.79E-08,59.26706448,92.76823851
4.84E-06,6.49E-08,46.47281771,114.3573533
3.36E-06,1.18E-07,41.24103724,49.9767865
6.80E-06,1.43E-07,71.66076101,78.57607264
3.60E-06,9.88E-08,59.43885847,56.21751772
6.75E-06,7.97E-08,40.55831657,145.3412197
4.87E-06,9.18E-08,72.6546031,96.62662644
4.50E-06,9.23E-08,34.73033023,77.0326979
4.92E-06,9.48E-08,40.99132189,82.17755923
6.52E-06,1.02E-07,33.64851529,92.97269784
6.02E-06,1.13E-07,54.28439888,80.84808068
3.40E-06,1.22E-07,44.72769794,46.4336491
5.99E-06,1.18E-07,41.75400109,84.19128284
5.73E-06,9.39E-08,42.90192063,90.5534846
5.83E-06,1.26E-07,53.38529863,74.03326751
3.80E-06,7.42E-08,71.84685106,92.09211844
3.04E-06,1.19E-07,48.72647291,43.15121464
4.54E-06,8.37E-08,45.52661497,85.10506984
4.18E-06,9.81E-08,82.98566723,75.97041122
2.45E-06,9.00E-08,55.88908926,50.76455726
5.13E-06,1.08E-07,59.45510365,83.38038494
4.23E-06,7.11E-08,50.54094879,106.8682922
6.72E-06,1.19E-07,70.70803791,101.4975102
5.44E-06,9.19E-08,42.61421914,93.89568153
5.61E-06,1.23E-07,28.25055104,62.92489855
5.38E-06,9.51E-08,73.16689567,103.0811503
5.17E-06,8.20E-08,55.9358972,97.12062939
5.74E-06,1.02E-07,55.26632688,100.2502115
5.73E-06,7.46E-08,61.97691301,125.3557801
5.98E-06,1.06E-07,54.80359175,84.9448318
7.70E-06,1.05E-07,48.68180844,116.0182231
3.36E-06,7.81E-08,29.31290143,65.23800869
5.19E-06,1.11E-07,57.44834937,75.51666713
5.32E-06,1.29E-07,39.18651939,63.54498642
4.44E-06,8.27E-08,44.77044831,87.4390343
4.00E-06,8.67E-08,47.1121787,74.74484957
6.01E-06,8.14E-08,75.08385297,118.6475289
5.86E-06,1.05E-07,70.06027764,92.70188157
7.18E-06,8.93E-08,43.05363106,132.0705257
5.31E-06,1.07E-07,38.38425904,77.9758083
6.29E-06,1.14E-07,44.08943884,83.82493532
3.87E-06,1.36E-07,68.76319838,46.07559375
4.49E-06,7.50E-08,65.8847142,100.7141669
4.48E-06,1.17E-07,41.38200174,62.5730575
4.59E-06,8.69E-08,48.18558326,80.51546469
4.10E-06,8.27E-08,47.1295121,83.91935596
3.19E-06,8.43E-08,48.71511235,59.25612523
5.63E-06,1.02E-07,54.54649589,85.74653999
4.33E-06,9.34E-08,56.11633761,69.19318324
5.83E-06,7.61E-08,56.05937441,139.4459286
3.54E-06,8.73E-08,28.86557764,59.45034904
3.95E-06,1.21E-07,40.63683459,52.9478401
3.71E-06,1.03E-07,33.08036993,59.18245414
4.87E-06,7.87E-08,53.27875713,107.1243508
6.54E-06,1.04E-07,43.36646719,99.757765
4.54E-06,8.70E-08,40.38977695,82.30128101
6.12E-06,9.16E-08,42.17905168,100.4187377
4.22E-06,1.14E-07,44.12768375,55.91408161
5.13E-06,9.47E-08,50.59601807,87.69676637
5.15E-06,1.17E-07,56.2830227,70.74296393
5.27E-06,1.23E-07,42.16418282,62.52793033
4.68E-06,1.15E-07,43.90779094,71.24459153
6.32E-06,9.32E-08,33.26752386,107.332923
6.52E-06,9.54E-08,54.21859664,105.9508023
5.59E-06,1.25E-07,60.15585618,69.37433828
4.56E-06,1.29E-07,49.32911457,56.88225707
3.54E-06,8.24E-08,41.82406257,71.47739642
5.40E-06,9.23E-08,51.74575001,91.25113072
4.46E-06,9.45E-08,44.83265769,81.40398621
6.78E-06,1.12E-07,29.87516924,89.76893557
2.93E-06,7.62E-08,52.98489345,59.13020161
5.89E-06,9.75E-08,48.83294185,100.9057337
4.38E-06,8.49E-08,30.87016406,76.2493041
6.44E-06,1.15E-07,40.11207468,88.95601459
5.54E-06,7.66E-08,59.8621997,118.0080518
5.38E-06,1.18E-07,48.06977234,72.44311205
3.94E-06,8.54E-08,57.49316736,79.62958916
7.48E-06,1.03E-07,50.1673649,115.2985917
6.26E-06,1.03E-07,49.57083356,101.2990048
5.13E-06,9.81E-08,50.40024283,88.5560116
5.75E-06,9.95E-08,62.42290928,93.89186911
6.58E-06,8.24E-08,43.09990786,125.2362641
4.07E-06,5.59E-08,58.56330341,128.5780526
6.40E-06,9.45E-08,43.59317013,102.7514518
5.20E-06,1.07E-07,59.05071669,79.50146325
3.84E-06,1.03E-07,49.09640286,54.34853577
6.07E-06,8.49E-08,55.42834173,120.0381796
6.24E-06,8.69E-08,40.82631973,121.0396303
3.56E-06,1.00E-07,26.31762449,54.66292901
4.81E-06,8.83E-08,76.08175064,98.35254447
4.46E-06,9.34E-08,52.73263648,78.37546289
5.93E-06,9.74E-08,47.00760435,90.49837231
5.08E-06,1.32E-07,63.88419995,64.03280914
5.42E-06,1.08E-07,45.32608075,76.14081896
5.06E-06,1.14E-07,59.12743896,80.22284302
5.51E-06,6.53E-08,68.9906128,155.1305661
5.51E-06,8.86E-08,37.74427876,88.04679245
3.17E-06,1.02E-07,60.52470122,55.87378893
4.71E-06,9.23E-08,61.69562001,85.28919395
4.50E-06,7.20E-08,41.59743248,92.50816681
4.61E-06,1.12E-07,47.62972025,67.38122462
4.64E-06,1.02E-07,32.15069758,62.06833953
6.37E-06,1.13E-07,46.68022003,92.30726287
2.62E-06,8.81E-08,47.0637294,46.73906278
6.04E-06,1.34E-07,71.14482738,83.32022474
3.64E-06,1.05E-07,51.77503386,53.62340206
4.50E-06,8.50E-08,62.51354072,85.09431781
3.59E-06,7.85E-08,67.4192154,75.77254731
6.57E-06,8.19E-08,63.20497425,152.667759
5.87E-06,8.33E-08,54.19361569,116.3618851
4.43E-06,8.31E-08,45.36720757,88.9984584
4.68E-06,1.09E-07,45.1064431,67.48543351
4.88E-06,9.23E-08,37.35172333,76.36530164
4.30E-06,1.05E-07,47.26594236,65.71982802
3.41E-06,1.11E-07,48.29072897,44.71627493
5.30E-06,1.11E-07,33.82954736,66.29336569
5.36E-06,1.35E-07,27.87294029,60.51371356
6.24E-06,9.42E-08,46.12443911,104.4486625
7.36E-06,1.06E-07,47.08804158,107.599301
5.39E-06,9.69E-08,49.66603293,93.04127471
5.36E-06,8.96E-08,66.33202822,89.60026567
4.27E-06,7.37E-08,81.36761122,107.1824427
4.02E-06,1.05E-07,56.04170689,65.9669983
4.95E-06,1.17E-07,43.69705314,65.46726784
4.65E-06,1.25E-07,12.60095991,54.77045176
4.70E-06,9.36E-08,38.36037622,78.71376598
5.12E-06,1.08E-07,56.61594852,81.79963565
6.99E-06,6.68E-08,32.52240836,159.4282603
5.24E-06,8.20E-08,20.4518783,92.25728651
4.80E-06,9.16E-08,39.5848184,83.87105619
4.72E-06,6.22E-08,59.15357595,107.8402434
4.56E-06,8.41E-08,58.62548982,84.43797545
7.22E-06,8.20E-08,55.87853115,137.0384591
3.06E-06,9.10E-08,55.14664236,48.75062503
7.14E-06,1.19E-07,60.99106662,100.1156257
5.52E-06,1.40E-07,55.74581037,70.22396258
5.88E-06,1.07E-07,56.59902322,90.6518936
5.65E-06,1.35E-07,50.34730538,66.91280721
6.70E-06,1.00E-07,24.81216593,92.20774573
4.09E-06,6.22E-08,58.76260055,108.5063853
5.40E-06,1.36E-07,44.49152012,62.91395793
5.17E-06,1.12E-07,55.37733004,76.95854017
2.99E-06,1.48E-07,63.36858315,36.29938819
5.95E-06,8.22E-08,58.32015011,117.5669067
4.07E-06,1.17E-07,40.73222483,55.77287978
5.99E-06,6.65E-08,38.90935857,145.1512746
5.06E-06,1.22E-07,38.28852932,58.80908711
5.32E-06,1.06E-07,76.07109234,86.67464006
5.14E-06,9.70E-08,46.83518487,80.17971063
4.21E-06,9.40E-08,40.6044911,73.29378893
4.55E-06,5.69E-08,53.52255951,132.7034166
6.35E-06,1.25E-07,39.66707288,76.51112355
3.59E-06,1.13E-07,54.37503055,50.62096629
3.45E-06,9.95E-08,48.2215777,54.5975632
4.59E-06,9.58E-08,32.68168241,66.30295149
6.55E-06,6.58E-08,62.66071462,175.9482689
4.18E-06,8.19E-08,35.07902754,75.61367359
4.70E-06,1.20E-07,36.75276085,61.06146598
5.10E-06,1.32E-07,68.36609186,64.06747088
3.43E-06,9.60E-08,46.93693329,52.9370464
3.81E-06,7.74E-08,65.47491108,89.0170098
3.95E-06,1.18E-07,52.51779418,52.66476951
5.82E-06,8.34E-08,52.40009515,119.1146493
6.24E-06,9.73E-08,76.6599506,105.92287
6.89E-06,1.06E-07,23.88662511,92.75721321
6.71E-06,1.22E-07,34.49111355,83.8893819
5.90E-06,1.37E-07,35.57803942,72.96223684
3.96E-06,8.36E-08,50.82277557,78.50846401
4.31E-06,8.44E-08,57.62147895,91.0447716
5.29E-06,1.10E-07,20.99460503,68.48617508
4.72E-06,9.19E-08,61.6878298,93.61010005
4.55E-06,1.24E-07,68.77952482,59.34183004
5.14E-06,6.16E-08,55.76232799,140.2048549
4.00E-06,1.12E-07,43.16562359,56.75113134
5.34E-06,9.02E-08,41.62502169,107.0518476
4.08E-06,6.77E-08,62.63168084,108.4610721
5.34E-06,1.25E-07,32.82367738,61.22390291
3.90E-06,7.42E-08,56.47766271,83.95228429
5.04E-06,1.16E-07,41.29277557,64.98333461
5.50E-06,6.81E-08,42.91816376,125.0904889
3.93E-06,1.13E-07,51.88846067,52.03881862
2.54E-06,7.43E-08,54.05208181,57.31768224
5.17E-06,7.84E-08,49.486096,111.0944938
4.62E-06,6.30E-08,33.67378831,119.7555044
6.83E-06,8.87E-08,68.13005133,133.1780302
5.26E-06,1.25E-07,54.727903,71.89796952
6.04E-06,1.13E-07,37.04018218,79.35224393
4.38E-06,1.12E-07,47.21844647,61.46073158
6.20E-06,9.84E-08,41.93277397,102.6208638
4.57E-06,1.38E-07,63.80020307,60.27823678
5.76E-06,9.21E-08,47.48121593,97.7092569
5.28E-06,8.04E-08,31.04079281,87.64941006
5.22E-06,1.22E-07,48.29397245,68.70924257
4.47E-06,1.07E-07,42.06520596,66.01568962
5.19E-06,9.96E-08,48.5432903,82.35130915
5.23E-06,1.02E-07,34.42676952,67.48808539
4.13E-06,1.04E-07,67.92662215,66.22166519
5.12E-06,1.09E-07,77.60600666,86.36264439
5.17E-06,1.45E-07,63.29761354,63.27740337
3.55E-06,6.31E-08,49.41944228,95.74720466
2.64E-06,1.07E-07,56.28957941,47.79088357
4.74E-06,1.29E-07,65.9561031,69.46502936
4.29E-06,6.41E-08,54.62822873,104.1452205
3.55E-06,8.16E-08,70.00674369,81.21009736
5.29E-06,7.13E-08,74.09990601,120.8120397
4.76E-06,1.14E-07,62.64613068,66.16993898
5.33E-06,1.01E-07,42.98754055,85.0146845
5.01E-06,8.45E-08,40.14188587,94.28658124
5.00E-06,8.93E-08,45.12440946,93.7210847
5.75E-06,1.22E-07,55.0319244,79.89919213
4.19E-06,7.12E-08,63.13959048,93.30971516
4.84E-06,9.05E-08,60.27749557,84.75552257
6.27E-06,9.70E-08,47.75256757,98.95053336
7.04E-06,8.45E-08,38.82049111,116.8059789
4.25E-06,1.22E-07,61.31540291,55.10096225
3.75E-06,7.53E-08,42.8519839,81.9680511
6.54E-06,1.56E-07,36.84733977,70.15556442
5.74E-06,9.38E-08,44.0740018,97.38317269
5.07E-06,8.12E-08,32.81659156,106.1488524
5.47E-06,8.83E-08,52.52192443,109.312454
4.23E-06,8.43E-08,60.73800137,83.0400366
3.19E-06,7.70E-08,61.82311103,69.05651487
6.40E-06,1.37E-07,48.0135759,76.71267399
2.57E-06,1.22E-07,43.4067411,36.43266084
4.79E-06,1.05E-07,61.19573586,75.98844674
5.69E-06,9.18E-08,53.89126642,97.09228322
5.20E-06,8.32E-08,52.04825022,104.0772428
6.02E-06,9.84E-08,60.75586366,100.8267607
6.13E-06,1.23E-07,53.91064515,81.23258336
4.46E-06,1.12E-07,38.60341382,63.72799421
6.13E-06,8.79E-08,37.69330583,103.9841835
3.50E-06,1.11E-07,29.57235911,46.56488372
2.80E-06,1.39E-07,51.91223031,30.97080114
5.01E-06,9.80E-08,64.09885891,87.59331504
4.78E-06,1.47E-07,54.50275846,50.44342338
4.45E-06,9.18E-08,54.48995772,77.10035629
5.85E-06,8.84E-08,52.86093627,103.4039436
6.34E-06,9.69E-08,49.53572635,109.0822421
5.67E-06,9.51E-08,49.37801463,91.23516191
5.54E-06,1.16E-07,31.85527831,81.23380308
6.69E-06,1.23E-07,57.28023768,87.96085807
7.21E-06,1.29E-07,34.37471844,80.52451607
4.15E-06,1.14E-07,67.07475364,61.68358167
4.67E-06,7.36E-08,58.16336112,99.28356436
2.96E-06,1.01E-07,48.54645265,49.74850262
5.69E-06,8.41E-08,45.59720675,112.7559737
5.33E-06,8.62E-08,64.76759932,105.2587493
4.79E-06,1.50E-07,36.24686756,48.89869142
6.07E-06,1.28E-07,31.0002752,68.93316093
4.53E-06,1.04E-07,28.15226144,63.94024643
